vehicle_id,zone,vehicle_type,battery_capacity_kWh,registration_date
EV-05199,BTM Layout,4W,49.7,2024-11-20
EV-05200,BTM Layout,2W,2.7,2025-04-07
EV-05201,BTM Layout,2W,2.8,2024-08-21
EV-05202,BTM Layout,4W,33.3,2025-03-05
EV-05203,BTM Layout,2W,3.6,2024-11-29
EV-05204,BTM Layout,2W,2.4,2023-12-29
EV-05205,BTM Layout,3W,7.2,2025-04-03
EV-05206,BTM Layout,2W,2.6,2025-03-20
EV-05207,BTM Layout,2W,1.7,2024-11-22
EV-05208,BTM Layout,4W,35.3,2024-01-10
EV-05209,BTM Layout,4W,60.5,2024-05-16
EV-05210,BTM Layout,3W,7.3,2025-01-23
EV-05211,BTM Layout,4W,46.5,2024-04-13
EV-05212,BTM Layout,2W,3.0,2024-09-09
EV-05213,BTM Layout,2W,1.8,2024-05-13
EV-05214,BTM Layout,4W,62.1,2025-04-13
EV-05215,BTM Layout,4W,46.7,2024-06-28
EV-05216,BTM Layout,2W,3.7,2024-06-24
EV-05217,BTM Layout,2W,2.8,2025-02-23
EV-05218,BTM Layout,3W,6.2,2025-04-11
EV-05219,BTM Layout,4W,49.8,2024-03-03
EV-05220,BTM Layout,4W,66.3,2024-12-06
EV-05221,BTM Layout,4W,42.0,2024-09-17
EV-05222,BTM Layout,3W,5.7,2024-12-24
EV-05223,Hebbal,2W,3.7,2024-10-12
EV-05224,Hebbal,2W,2.2,2025-02-08
EV-05225,Hebbal,3W,6.1,2024-08-20
EV-05226,Hebbal,2W,1.7,2024-08-05
EV-05227,Hebbal,4W,36.4,2025-04-24
EV-05228,Hebbal,4W,44.8,2023-08-02
EV-05229,Hebbal,2W,2.1,2025-03-04
EV-05230,Hebbal,2W,2.1,2025-02-16
EV-05231,Hebbal,4W,36.2,2024-10-12
EV-05232,Hebbal,3W,7.8,2024-12-21
EV-05233,Hebbal,2W,1.8,2024-05-15
EV-05234,Hebbal,4W,60.7,2024-03-07
EV-05235,Hebbal,4W,61.0,2024-07-06
EV-05236,Hebbal,4W,40.5,2024-12-10
EV-05237,Hebbal,2W,2.3,2024-05-30
EV-05238,Hebbal,4W,52.5,2025-01-31
EV-05239,Hebbal,3W,7.0,2025-05-07
EV-05240,Hebbal,2W,2.2,2025-02-10
EV-05241,Hebbal,4W,68.6,2023-12-19
EV-05242,Hebbal,3W,8.4,2023-12-11
EV-05243,Hebbal,2W,1.8,2023-11-02
EV-05244,Hebbal,2W,3.1,2024-01-16
EV-05245,Hebbal,2W,1.9,2025-02-05
EV-05246,Hebbal,4W,56.5,2025-01-29
EV-05247,Hebbal,4W,31.4,2024-07-30
EV-05248,Hebbal,2W,3.4,2025-01-19
EV-05249,Hebbal,4W,51.4,2024-07-21
EV-05250,Hebbal,3W,9.6,2025-03-13
EV-05251,Hebbal,4W,56.5,2024-09-16
EV-05252,Hebbal,2W,3.0,2025-01-17
EV-05253,Hebbal,2W,1.8,2025-03-06
EV-05254,Hebbal,4W,69.6,2024-08-16
EV-05255,Hebbal,2W,1.8,2024-10-15
EV-05256,Hebbal,4W,71.7,2024-10-13
EV-05257,Hebbal,2W,3.6,2023-07-28
EV-05258,Hebbal,4W,44.7,2025-03-18
EV-05259,Hebbal,2W,2.4,2024-04-17
EV-05260,Hebbal,4W,74.7,2025-01-14
EV-05261,Hebbal,4W,32.7,2024-11-23
EV-05262,Hebbal,2W,3.5,2024-10-31
EV-05263,Hebbal,2W,2.9,2025-02-21
EV-05264,Hebbal,3W,8.2,2024-08-18
EV-05265,Hebbal,2W,2.4,2025-02-19
EV-05266,Hebbal,2W,2.8,2024-09-19
EV-05267,Hebbal,2W,2.4,2023-11-19
EV-05268,Hebbal,2W,1.7,2024-09-12
EV-05269,Hebbal,2W,2.3,2024-09-23
EV-05270,Hebbal,4W,66.2,2024-10-14
EV-05271,Hebbal,4W,43.0,2024-03-19
EV-05272,Hebbal,4W,67.9,2025-01-30
EV-05273,Hebbal,3W,7.6,2024-08-27
EV-05274,Hebbal,4W,35.0,2023-12-02
EV-05275,Hebbal,2W,2.8,2024-02-12
EV-05276,Hebbal,2W,2.9,2024-05-04
EV-05277,Hebbal,3W,7.8,2024-03-23
EV-05278,Hebbal,3W,7.6,2025-02-26
EV-05279,Hebbal,4W,47.6,2024-11-17
EV-05280,Hebbal,2W,1.7,2025-03-06
EV-05281,Hebbal,4W,32.1,2024-06-02
EV-05282,Hebbal,4W,42.8,2025-03-26
EV-05283,Hebbal,4W,45.4,2025-03-15
EV-05284,Hebbal,2W,3.5,2024-10-09
EV-05285,Hebbal,2W,3.0,2025-02-16
EV-05286,Hebbal,2W,1.9,2025-02-20
EV-05287,Hebbal,2W,2.8,2025-04-22
EV-05288,Hebbal,4W,47.5,2025-01-04
EV-05289,Hebbal,2W,2.1,2025-04-23
EV-05290,Hebbal,4W,58.6,2025-01-14
EV-05291,Hebbal,2W,2.4,2024-06-28
EV-05292,Hebbal,4W,43.9,2025-02-22
EV-05293,Hebbal,4W,67.1,2024-03-21
EV-05294,Hebbal,2W,2.9,2024-09-10
EV-05295,Hebbal,3W,7.6,2025-01-13
EV-05296,Hebbal,2W,2.1,2024-03-05
EV-05297,Hebbal,4W,69.3,2025-01-17
EV-05298,Hebbal,2W,2.0,2024-09-30
EV-05299,Hebbal,4W,57.1,2024-10-26
EV-05300,Hebbal,4W,57.5,2024-11-29
EV-05301,Hebbal,2W,3.5,2024-06-10
EV-05302,Hebbal,3W,8.1,2024-05-27
EV-05303,Hebbal,3W,7.4,2024-07-09
EV-05304,Hebbal,2W,2.4,2025-04-15
EV-05305,Hebbal,4W,62.8,2025-04-29
EV-05306,Hebbal,2W,3.9,2025-03-01
EV-05307,Hebbal,2W,3.7,2024-12-27
EV-05308,Hebbal,2W,3.3,2024-06-20
EV-05309,Hebbal,4W,63.5,2024-11-26
EV-05310,Hebbal,4W,38.1,2025-01-12
EV-05311,Hebbal,4W,62.3,2024-11-12
EV-05312,Hebbal,2W,2.5,2024-11-14
EV-05313,Hebbal,3W,6.8,2024-04-27
EV-05314,Hebbal,2W,2.5,2025-01-23
EV-05315,Hebbal,3W,6.0,2025-01-02
EV-05316,Hebbal,2W,2.7,2025-02-19
EV-05317,Hebbal,2W,3.3,2024-06-08
EV-05318,Hebbal,2W,3.8,2025-05-16
EV-05319,Hebbal,2W,2.9,2025-03-15
EV-05320,Hebbal,3W,6.8,2024-06-11
EV-05321,Hebbal,4W,67.1,2024-03-29
EV-05322,Hebbal,2W,2.0,2024-06-12
EV-05323,Hebbal,4W,49.8,2025-01-01
EV-05324,Hebbal,2W,1.7,2024-10-02
EV-05325,Hebbal,2W,2.0,2024-12-19
EV-05326,Hebbal,4W,64.9,2023-10-21
EV-05327,Hebbal,2W,3.1,2024-11-06
EV-05328,Hebbal,2W,1.7,2024-05-06
EV-05329,Hebbal,2W,3.3,2025-01-05
EV-05330,Hebbal,2W,3.8,2024-12-21
EV-05331,Hebbal,3W,8.6,2024-03-20
EV-05332,Hebbal,2W,3.7,2024-04-02
EV-05333,Hebbal,3W,10.0,2025-01-19
EV-05334,Hebbal,4W,37.6,2024-08-04
EV-05335,Hebbal,2W,3.2,2024-03-03
EV-05336,Hebbal,4W,62.3,2024-03-28
EV-05337,Hebbal,4W,56.6,2024-10-20
EV-05338,Hebbal,2W,1.5,2025-02-07
EV-05339,Hebbal,2W,3.7,2024-08-26
EV-05340,Hebbal,4W,62.2,2025-02-24
EV-05341,Hebbal,3W,7.6,2025-01-04
EV-05342,Hebbal,3W,8.1,2024-06-04
EV-05343,Hebbal,4W,30.7,2025-03-02
EV-05344,Hebbal,3W,9.4,2025-03-13
EV-05345,Hebbal,2W,2.4,2024-12-31
EV-05346,Hebbal,4W,43.8,2023-10-27
EV-05347,Hebbal,2W,2.1,2024-10-14
EV-05348,Hebbal,4W,66.7,2024-04-23
EV-05349,Hebbal,2W,3.1,2025-03-05
EV-05350,Hebbal,4W,33.7,2024-03-31
EV-05351,Hebbal,4W,67.9,2025-05-10
EV-05352,Hebbal,4W,58.0,2025-01-21
EV-05353,Hebbal,3W,5.1,2024-07-13
EV-05354,Hebbal,4W,57.8,2024-09-21
EV-05355,Hebbal,2W,1.9,2024-12-08
EV-05356,Hebbal,2W,1.7,2024-08-16
EV-05357,Hebbal,2W,1.9,2024-11-10
EV-05358,Hebbal,2W,2.6,2024-12-09
EV-05359,Hebbal,2W,2.1,2024-05-10
EV-05360,Hebbal,2W,1.8,2024-10-28
EV-05361,Hebbal,2W,1.6,2024-05-07
EV-05362,Hebbal,3W,9.5,2024-07-30
EV-05363,Hebbal,4W,52.7,2025-03-23
EV-05364,Hebbal,4W,33.1,2024-11-26
EV-05365,Hebbal,2W,3.3,2024-12-23
EV-05366,Hebbal,4W,45.9,2025-04-03
EV-05367,Hebbal,2W,1.8,2024-09-02
EV-05368,Hebbal,3W,6.0,2025-03-28
EV-05369,Hebbal,3W,5.1,2024-09-02
EV-05370,Hebbal,4W,68.3,2024-10-06
EV-05371,Hebbal,2W,2.8,2025-01-03
EV-05372,Hebbal,2W,1.9,2024-11-16
EV-05373,Hebbal,4W,58.0,2025-02-11
EV-05374,Hebbal,4W,68.8,2024-11-04
EV-05375,Hebbal,2W,2.7,2024-06-13
EV-05376,Hebbal,4W,31.4,2025-03-05
EV-05377,Hebbal,2W,3.8,2024-10-22
EV-05378,Hebbal,3W,9.7,2025-04-04
EV-05379,Hebbal,3W,8.0,2024-03-25
EV-05380,Hebbal,4W,39.3,2024-11-12
EV-05381,Hebbal,4W,61.2,2025-02-18
EV-05382,Hebbal,4W,48.3,2024-07-26
EV-05383,Hebbal,4W,72.7,2024-10-05
EV-05384,Hebbal,4W,74.0,2025-04-13
EV-05385,Hebbal,2W,3.3,2024-06-28
EV-05386,Hebbal,4W,56.4,2025-01-17
EV-05387,Hebbal,4W,64.4,2024-12-24
EV-05388,Hebbal,4W,49.0,2025-02-28
EV-05389,Hebbal,4W,41.6,2024-08-27
EV-05390,Hebbal,2W,2.2,2024-05-23
EV-05391,Hebbal,2W,2.0,2024-10-17
EV-05392,Hebbal,3W,9.7,2024-11-13
EV-05393,Hebbal,2W,1.7,2024-05-28
EV-05394,Hebbal,2W,1.7,2024-08-21
EV-05395,Hebbal,3W,9.1,2024-07-02
EV-05396,Hebbal,2W,2.6,2024-04-23
EV-05397,Hebbal,2W,2.2,2024-12-27
EV-05398,Hebbal,2W,2.4,2025-04-03
EV-05399,Hebbal,2W,1.9,2024-05-07
EV-05400,Hebbal,4W,50.1,2024-12-06
EV-05401,Hebbal,3W,7.9,2024-04-22
EV-05402,Hebbal,3W,9.0,2024-07-17
EV-05403,Hebbal,4W,31.3,2024-07-29
EV-05404,Hebbal,4W,43.3,2025-05-13
EV-05405,Hebbal,2W,3.6,2024-09-18
EV-05406,Hebbal,4W,47.4,2024-08-30
EV-05407,Hebbal,2W,3.0,2023-12-30
EV-05408,Hebbal,2W,3.2,2024-09-06
EV-05409,Hebbal,2W,2.2,2024-04-28
EV-05410,Hebbal,2W,1.8,2025-01-04
EV-05411,Hebbal,4W,71.2,2024-11-01
EV-05412,Hebbal,2W,2.5,2024-09-10
EV-05413,Hebbal,3W,6.3,2024-04-28
EV-05414,Hebbal,2W,2.7,2024-08-06
EV-05415,Hebbal,4W,42.2,2023-10-16
EV-05416,Hebbal,2W,2.8,2024-02-07
EV-05417,Hebbal,2W,2.8,2025-01-17
EV-05418,Hebbal,2W,2.8,2024-10-11
EV-05419,Hebbal,2W,2.9,2024-09-10
EV-05420,Hebbal,2W,2.0,2024-12-15
EV-05421,Hebbal,4W,45.9,2025-01-07
EV-05422,Hebbal,2W,2.6,2024-10-21
EV-05423,Hebbal,4W,69.6,2024-10-23
EV-05424,Hebbal,2W,2.5,2024-12-19
EV-05425,Hebbal,2W,1.8,2024-10-01
EV-05426,Hebbal,4W,42.4,2024-11-04
EV-05427,Hebbal,2W,2.2,2024-02-25
EV-05428,Hebbal,2W,3.6,2025-01-24
EV-05429,Hebbal,4W,45.7,2025-01-18
EV-05430,Hebbal,3W,8.0,2024-11-19
EV-05431,Hebbal,2W,2.8,2024-10-25
EV-05432,Hebbal,4W,67.1,2023-11-14
EV-05433,Hebbal,3W,6.9,2024-11-26
EV-05434,Hebbal,2W,3.9,2025-02-22
EV-05435,Hebbal,4W,73.4,2024-11-07
EV-05436,Hebbal,4W,32.7,2025-01-04
EV-05437,Hebbal,4W,31.7,2024-11-17
EV-05438,Hebbal,3W,5.7,2025-05-16
EV-05439,Hebbal,2W,3.1,2025-03-05
EV-05440,Hebbal,2W,3.1,2024-06-21
EV-05441,Hebbal,2W,1.8,2024-05-29
EV-05442,Hebbal,2W,3.7,2024-04-21
EV-05443,Hebbal,2W,2.9,2024-11-05
EV-05444,Hebbal,4W,56.6,2024-12-13
EV-05445,Hebbal,4W,56.1,2024-12-19
EV-05446,Hebbal,3W,8.0,2024-11-07
EV-05447,Hebbal,4W,73.8,2024-05-05
EV-05448,Hebbal,4W,36.4,2024-09-20
EV-05449,Hebbal,4W,45.3,2025-03-01
EV-05450,Hebbal,2W,2.8,2025-01-02
EV-05451,Hebbal,2W,2.9,2024-08-07
EV-05452,Hebbal,4W,40.4,2024-05-02
EV-05453,Hebbal,2W,3.7,2024-07-22
EV-05454,Hebbal,4W,46.3,2024-10-24
EV-05455,Hebbal,2W,2.6,2024-11-17
EV-05456,Hebbal,4W,67.6,2024-12-02
EV-05457,Hebbal,4W,63.1,2023-11-01
EV-05458,Hebbal,2W,3.2,2024-02-08
EV-05459,Hebbal,2W,1.9,2024-09-18
EV-05460,Hebbal,4W,46.8,2025-01-20
EV-05461,Hebbal,2W,3.6,2025-03-14
EV-05462,Hebbal,2W,1.6,2025-02-27
EV-05463,Hebbal,2W,3.4,2024-01-16
EV-05464,Hebbal,2W,3.8,2024-09-30
EV-05465,Hebbal,2W,1.6,2024-10-28
EV-05466,Hebbal,4W,30.2,2025-03-20
EV-05467,Hebbal,4W,49.9,2024-10-11
EV-05468,Hebbal,4W,70.7,2025-01-01
EV-05469,Hebbal,2W,2.1,2024-05-23
EV-05470,Hebbal,2W,3.9,2024-12-27
EV-05471,Hebbal,3W,5.0,2025-03-18
EV-05472,Hebbal,2W,2.2,2025-02-17
EV-05473,Hebbal,2W,1.9,2024-05-31
EV-05474,Hebbal,4W,70.1,2024-08-05
EV-05475,Hebbal,4W,62.7,2024-06-26
EV-05476,Hebbal,4W,65.3,2024-11-12
EV-05477,Hebbal,2W,3.0,2024-06-12
EV-05478,Hebbal,4W,48.8,2024-07-03
EV-05479,Hebbal,2W,3.5,2025-02-04
EV-05480,Hebbal,3W,6.1,2024-12-09
EV-05481,Hebbal,4W,36.5,2024-09-25
EV-05482,Hebbal,4W,43.9,2025-04-19
EV-05483,Hebbal,3W,9.0,2024-11-06
EV-05484,Hebbal,4W,59.0,2025-01-13
EV-05485,Hebbal,4W,42.1,2024-09-03
EV-05486,Hebbal,4W,48.7,2024-09-23
EV-05487,Hebbal,4W,43.8,2024-08-05
EV-05488,Hebbal,4W,46.0,2024-12-28
EV-05489,Hebbal,2W,2.5,2025-01-29
EV-05490,Hebbal,2W,3.5,2024-10-13
EV-05491,Hebbal,3W,6.1,2024-11-17
EV-05492,Hebbal,3W,9.1,2023-09-07
EV-05493,Hebbal,2W,4.0,2024-12-18
EV-05494,Hebbal,4W,70.3,2025-03-22
EV-05495,Hebbal,4W,66.6,2024-04-27
EV-05496,Hebbal,2W,2.9,2024-09-11
EV-05497,Hebbal,2W,2.4,2024-12-20
EV-05498,Hebbal,4W,42.7,2024-07-20
EV-05499,Hebbal,2W,1.9,2024-10-27
EV-05500,Hebbal,2W,2.8,2024-09-16
EV-05501,Hebbal,4W,62.1,2024-09-03
EV-05502,Hebbal,4W,35.7,2025-01-04
EV-05503,Hebbal,2W,2.8,2024-12-08
EV-05504,Hebbal,3W,8.4,2024-11-22
EV-05505,Hebbal,2W,3.8,2024-10-10
EV-05506,Hebbal,4W,40.0,2024-12-25
EV-05507,Hebbal,4W,48.4,2024-05-09
EV-05508,Hebbal,4W,54.8,2024-09-09
EV-05509,Hebbal,3W,9.1,2024-06-19
EV-05510,Hebbal,4W,50.8,2025-01-13
EV-05511,Hebbal,2W,2.4,2024-05-04
EV-05512,Hebbal,4W,56.5,2024-10-23
EV-05513,Hebbal,4W,73.4,2024-06-04
EV-05514,Hebbal,2W,3.1,2025-01-13
EV-05515,Hebbal,2W,2.4,2024-09-08
EV-05516,Hebbal,4W,35.8,2025-02-06
EV-05517,Hebbal,4W,59.5,2023-07-26
EV-05518,Hebbal,4W,41.4,2024-03-15
EV-05519,Hebbal,4W,46.4,2024-09-15
EV-05520,Hebbal,2W,3.3,2024-12-12
EV-05521,Hebbal,2W,3.1,2025-02-21
EV-05522,Hebbal,4W,38.7,2023-11-21
EV-05523,Hebbal,2W,2.3,2024-08-04
EV-05524,Hebbal,2W,1.6,2025-04-19
EV-05525,Hebbal,2W,1.9,2024-07-24
EV-05526,Hebbal,2W,1.8,2024-12-08
EV-05527,Hebbal,2W,2.8,2024-08-27
EV-05528,Hebbal,4W,52.1,2024-12-27
EV-05529,Hebbal,2W,1.5,2024-08-23
EV-05530,Hebbal,4W,51.5,2025-01-31
EV-05531,Hebbal,2W,1.8,2025-04-01
EV-05532,Hebbal,4W,46.0,2025-01-19
EV-05533,Hebbal,4W,74.9,2024-11-08
EV-05534,Hebbal,4W,56.5,2024-07-17
EV-05535,Hebbal,4W,55.8,2024-11-08
EV-05536,Hebbal,4W,33.7,2025-04-16
EV-05537,Hebbal,3W,7.5,2023-11-27
EV-05538,Hebbal,2W,2.1,2024-08-18
EV-05539,Hebbal,4W,44.7,2025-01-24
EV-05540,Hebbal,4W,45.5,2024-05-03
EV-05541,Hebbal,3W,8.9,2024-11-14
EV-05542,Hebbal,2W,2.1,2024-06-29
EV-05543,Hebbal,2W,2.5,2024-04-20
EV-05544,Hebbal,2W,2.1,2024-11-06
EV-05545,Hebbal,4W,39.6,2024-12-22
EV-05546,Hebbal,2W,3.9,2024-12-25
EV-05547,Hebbal,2W,3.9,2024-12-22
EV-05548,Hebbal,2W,3.6,2025-01-13
EV-05549,Hebbal,2W,2.8,2025-01-04
EV-05550,Hebbal,2W,1.9,2024-08-22
EV-05551,Hebbal,4W,68.5,2024-09-18
EV-05552,Hebbal,2W,2.8,2025-03-08
EV-05553,Hebbal,4W,41.5,2024-08-11
EV-05554,Hebbal,3W,5.1,2024-10-14
EV-05555,Hebbal,4W,71.9,2024-07-03
EV-05556,Hebbal,2W,3.9,2024-04-20
EV-05557,Hebbal,4W,32.6,2025-04-06
EV-05558,Hebbal,4W,43.8,2025-02-15
EV-05559,Hebbal,4W,49.1,2024-09-25
EV-05560,Hebbal,4W,33.3,2024-07-21
EV-05561,Hebbal,4W,44.2,2024-12-12
EV-05562,Hebbal,4W,41.8,2024-06-26
EV-05563,Hebbal,2W,1.8,2025-01-09
EV-05564,Hebbal,2W,3.1,2024-10-18
EV-05565,Hebbal,4W,49.0,2024-09-30
EV-05566,Hebbal,4W,31.5,2024-12-12
EV-05567,Hebbal,4W,72.5,2024-04-05
EV-05568,Hebbal,3W,5.2,2024-03-14
EV-05569,Hebbal,2W,2.5,2024-05-01
EV-05570,Hebbal,4W,42.3,2023-10-29
EV-05571,Hebbal,4W,50.3,2024-11-22
EV-05572,Hebbal,2W,3.3,2024-09-27
EV-05573,Hebbal,2W,1.8,2024-06-27
EV-05574,Hebbal,3W,5.5,2025-03-04
EV-05575,Hebbal,4W,63.5,2025-01-26
EV-05576,Hebbal,4W,73.6,2025-04-16
EV-05577,Hebbal,4W,41.0,2024-11-09
EV-05578,Hebbal,4W,66.5,2025-02-07
EV-05579,Hebbal,4W,47.8,2024-10-01
EV-05580,Hebbal,4W,57.7,2024-05-31
EV-05581,Hebbal,4W,41.5,2025-02-17
EV-05582,Hebbal,2W,2.6,2024-11-30
EV-05583,Hebbal,2W,1.7,2024-06-16
EV-05584,Hebbal,4W,65.1,2025-03-04
EV-05585,Hebbal,3W,8.1,2025-03-23
EV-05586,Hebbal,4W,37.8,2024-08-31
EV-05587,Hebbal,4W,49.2,2025-02-27
EV-05588,Hebbal,2W,3.0,2024-12-30
EV-05589,Hebbal,2W,3.2,2025-01-23
EV-05590,Hebbal,2W,2.5,2024-11-22
EV-05591,Hebbal,4W,71.9,2024-09-11
EV-05592,Hebbal,2W,1.9,2024-12-30
EV-05593,Hebbal,4W,70.9,2024-06-25
EV-05594,Hebbal,3W,6.6,2024-02-22
EV-05595,Hebbal,3W,8.0,2024-10-06
EV-05596,Hebbal,2W,3.7,2024-09-26
EV-05597,Hebbal,2W,1.8,2025-01-02
EV-05598,Hebbal,2W,2.7,2025-04-04
EV-05599,Hebbal,4W,58.7,2025-04-02
EV-05600,Hebbal,2W,2.9,2024-11-25
EV-05601,Hebbal,4W,56.7,2025-03-02
EV-05602,Hebbal,4W,73.8,2024-11-22
EV-05603,Hebbal,4W,54.5,2025-02-03
EV-05604,Hebbal,2W,2.2,2024-11-21
EV-05605,Hebbal,4W,55.5,2024-09-17
EV-05606,Hebbal,2W,2.3,2024-08-26
EV-05607,Hebbal,3W,7.8,2023-09-30
EV-05608,Hebbal,4W,35.0,2024-05-19
EV-05609,Hebbal,2W,2.9,2024-08-31
EV-05610,Hebbal,4W,59.3,2024-11-08
EV-05611,Hebbal,3W,6.1,2025-02-10
EV-05612,Hebbal,3W,8.4,2024-10-07
EV-05613,Hebbal,3W,10.0,2024-10-14
EV-05614,Hebbal,4W,43.0,2024-10-11
EV-05615,Hebbal,2W,3.9,2024-12-17
EV-05616,Hebbal,2W,3.7,2025-02-13
EV-05617,Hebbal,2W,4.0,2024-10-16
EV-05618,Hebbal,4W,63.8,2025-03-14
EV-05619,Hebbal,2W,3.5,2024-01-14
EV-05620,Hebbal,2W,3.0,2024-12-04
EV-05621,Hebbal,4W,46.5,2023-10-11
EV-05622,Hebbal,2W,4.0,2024-06-15
EV-05623,Hebbal,2W,3.4,2025-04-04
EV-05624,Hebbal,4W,67.3,2024-09-15
EV-05625,Hebbal,2W,2.3,2024-07-07
EV-05626,Hebbal,4W,70.7,2024-09-16
EV-05627,Hebbal,3W,9.9,2024-06-23
EV-05628,Hebbal,4W,67.8,2024-03-25
EV-05629,Hebbal,2W,2.2,2025-02-26
EV-05630,Hebbal,3W,5.6,2024-08-23
EV-05631,Hebbal,2W,3.5,2023-12-16
EV-05632,Banashankari,2W,1.6,2024-08-06
EV-05633,Banashankari,2W,3.0,2024-11-05
EV-05634,Banashankari,4W,44.2,2024-04-27
EV-05635,Banashankari,2W,3.7,2024-04-20
EV-05636,Banashankari,2W,1.7,2025-02-07
EV-05637,Banashankari,3W,7.0,2024-07-26
EV-05638,Banashankari,4W,43.5,2024-03-11
EV-05639,Banashankari,4W,54.1,2024-12-05
EV-05640,Banashankari,4W,51.1,2024-10-21
EV-05641,Banashankari,4W,69.4,2024-06-02
EV-05642,Banashankari,3W,7.0,2025-03-12
EV-05643,Banashankari,2W,1.5,2025-04-07
EV-05644,Banashankari,4W,68.9,2025-02-27
EV-05645,Banashankari,2W,1.6,2023-12-23
EV-05646,Banashankari,2W,2.1,2024-10-21
EV-05647,Banashankari,2W,2.4,2025-04-08
EV-05648,Banashankari,2W,3.7,2025-04-24
EV-05649,Banashankari,4W,60.7,2025-01-05
EV-05650,Banashankari,4W,37.5,2025-01-02
EV-05651,Banashankari,3W,8.3,2025-03-23
EV-05652,Banashankari,4W,59.8,2024-10-20
EV-05653,Banashankari,4W,74.5,2023-12-05
EV-05654,Banashankari,3W,9.6,2025-03-12
EV-05655,Banashankari,4W,67.8,2024-10-13
EV-05656,Banashankari,3W,7.3,2024-12-13
EV-05657,Banashankari,2W,3.2,2025-04-27
EV-05658,Banashankari,2W,3.7,2025-01-11
EV-05659,Banashankari,2W,3.0,2025-01-30
EV-05660,Banashankari,4W,70.1,2025-05-02
EV-05661,Banashankari,4W,59.9,2025-01-25
EV-05662,Banashankari,2W,3.0,2023-10-02
EV-05663,Banashankari,2W,3.3,2024-10-06
EV-05664,Banashankari,4W,52.4,2024-05-05
EV-05665,Banashankari,4W,64.7,2024-10-17
EV-05666,Banashankari,4W,61.9,2024-12-23
EV-05667,Banashankari,2W,3.3,2024-06-15
EV-05668,Banashankari,2W,3.4,2024-08-06
EV-05669,Banashankari,3W,9.0,2025-03-01
EV-05670,Banashankari,3W,9.2,2024-06-15
EV-05671,Banashankari,2W,1.5,2024-02-05
EV-05672,Banashankari,2W,3.8,2025-02-26
EV-05673,Banashankari,4W,70.3,2024-09-06
EV-05674,Banashankari,2W,2.2,2025-03-14
EV-05675,Banashankari,3W,6.5,2024-10-22
EV-05676,Banashankari,4W,30.6,2024-12-17
EV-05677,Banashankari,4W,34.0,2024-02-20
EV-05678,Banashankari,4W,31.3,2024-08-21
EV-05679,Banashankari,2W,3.9,2024-08-29
EV-05680,Banashankari,4W,53.0,2025-01-09
EV-05681,Banashankari,4W,30.8,2024-05-21
EV-05682,Banashankari,3W,6.2,2024-09-01
EV-05683,Banashankari,3W,7.3,2024-12-28
EV-05684,Banashankari,2W,1.9,2023-04-21
EV-05685,Banashankari,2W,2.9,2024-08-10
EV-05686,Banashankari,4W,64.1,2023-12-28
EV-05687,Banashankari,4W,54.7,2025-02-19
EV-05688,Banashankari,4W,31.9,2024-04-21
EV-05689,Banashankari,4W,66.7,2024-12-05
EV-05690,Banashankari,3W,7.0,2024-08-29
EV-05691,Banashankari,4W,60.4,2024-07-31
EV-05692,Banashankari,4W,67.3,2024-12-12
EV-05693,Banashankari,3W,6.4,2024-12-04
EV-05694,Banashankari,3W,6.5,2024-08-31
EV-05695,Banashankari,2W,1.6,2025-03-11
EV-05696,Banashankari,4W,49.3,2024-09-03
EV-05697,Banashankari,4W,40.7,2025-03-09
EV-05698,Banashankari,4W,32.3,2024-12-12
EV-05699,Banashankari,4W,40.2,2025-03-18
EV-05700,Banashankari,4W,64.9,2024-02-05
EV-05701,Banashankari,4W,43.5,2025-01-10
EV-05702,Banashankari,4W,33.0,2024-05-27
EV-05703,Banashankari,4W,38.0,2025-01-08
EV-05704,Banashankari,4W,73.5,2024-04-29
EV-05705,Banashankari,4W,52.5,2024-09-11
EV-05706,Banashankari,2W,2.3,2024-10-31
EV-05707,Banashankari,2W,2.7,2025-02-08
EV-05708,Banashankari,4W,44.8,2024-05-26
EV-05709,Banashankari,2W,2.8,2024-07-20
EV-05710,Banashankari,4W,65.6,2024-12-02
EV-05711,Banashankari,2W,3.8,2025-03-01
EV-05712,Banashankari,2W,2.9,2025-02-19
EV-05713,Banashankari,4W,50.2,2024-06-21
EV-05714,Banashankari,3W,6.2,2024-10-26
EV-05715,Banashankari,4W,46.3,2024-07-24
EV-05716,Banashankari,4W,52.4,2025-03-22
EV-05717,Banashankari,4W,53.5,2025-04-19
EV-05718,Banashankari,3W,6.7,2024-12-10
EV-05719,Banashankari,2W,3.9,2025-02-22
EV-05720,Banashankari,3W,5.5,2024-09-16
EV-05721,Banashankari,2W,3.9,2024-03-25
EV-05722,Banashankari,3W,7.8,2024-10-09
EV-05723,Banashankari,2W,2.5,2024-06-06
EV-05724,Banashankari,4W,58.6,2024-05-17
EV-05725,Banashankari,4W,36.2,2024-07-21
EV-05726,Banashankari,4W,63.1,2025-02-11
EV-05727,Banashankari,3W,9.2,2024-05-04
EV-05728,Banashankari,2W,2.7,2024-10-09
EV-05729,Banashankari,2W,2.0,2024-10-10
EV-05730,Banashankari,4W,59.0,2024-01-04
EV-05731,Banashankari,4W,33.7,2025-05-20
EV-05732,Banashankari,4W,42.9,2024-12-20
EV-05733,Banashankari,4W,48.2,2025-01-18
EV-05734,Banashankari,2W,2.7,2025-04-07
